189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 145 ms, execution time: 12 ms, waiting time: 86 ms, processed by Server 4)
1372 getNumberofCities Netherlands 64609 max Zone:1 (turnaround time: 157 ms, execution time: 2 ms, waiting time: 89 ms, processed by Server 1)
1292 getNumberofCities China 41460 min Zone:4 (turnaround time: 197 ms, execution time: 5 ms, waiting time: 92 ms, processed by Server 4)
809 getNumberofCities Canada 12070 max Zone:1 (turnaround time: 102 ms, execution time: 2 ms, waiting time: 88 ms, processed by Server 1)
388 getNumberofCities Canada 12070 min Zone:1 (turnaround time: 176 ms, execution time: 2 ms, waiting time: 92 ms, processed by Server 1)
809 getNumberofCities Canada 12070 max Zone:1 (turnaround time: 154 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
296 getNumberofCities Guatemala 25481 max Zone:2 (turnaround time: 100 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 2)
809 getNumberofCities Canada 12070 max Zone:1 (turnaround time: 147 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 1)
2103 getNumberofCities Ukraine 50948 max Zone:3 (turnaround time: 97 ms, execution time: 2 ms, waiting time: 90 ms, processed by Server 3)
243 getNumberofCities Kazakhstan 27629 max Zone:3 (turnaround time: 96 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 3)
2 getNumberofCities Burundi 59638 min Zone:2 (turnaround time: 96 ms, execution time: 5 ms, waiting time: 88 ms, processed by Server 2)
2 getNumberofCities Burundi 59638 min Zone:2 (turnaround time: 103 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
12 getNumberofCities Senegal 64447 min Zone:1 (turnaround time: 93 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
1 getNumberofCities Guyana 80523 min Zone:5 (turnaround time: 117 ms, execution time: 11 ms, waiting time: 84 ms, processed by Server 5)
1 getNumberofCities Guyana 80523 min Zone:5 (turnaround time: 99 ms, execution time: 8 ms, waiting time: 90 ms, processed by Server 5)
1 getNumberofCities Guyana 80523 min Zone:5 (turnaround time: 100 ms, execution time: 12 ms, waiting time: 85 ms, processed by Server 5)
160 getNumberofCities Turkey 54174 min Zone:3 (turnaround time: 98 ms, execution time: 6 ms, waiting time: 85 ms, processed by Server 3)
4180 getNumberofCities Philippines 29090 max Zone:4 (turnaround time: 101 ms, execution time: 5 ms, waiting time: 94 ms, processed by Server 4)
4180 getNumberofCities Philippines 29090 max Zone:4 (turnaround time: 94 ms, execution time: 3 ms, waiting time: 87 ms, processed by Server 4)
14 getNumberofCities Guatemala 69213 min Zone:4 (turnaround time: 92 ms, execution time: 4 ms, waiting time: 86 ms, processed by Server 4)
374 getNumberofCities Pakistan 87327 max Zone:4 (turnaround time: 112 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 4)
9 getNumberofCities Bolivia 94246 min Zone:2 (turnaround time: 92 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 2)
105 getNumberofCities Kenya 96390 max Zone:2 (turnaround time: 103 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
105 getNumberofCities Kenya 96390 max Zone:2 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
10 getNumberofCities Kenya 96390 min Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
105 getNumberofCities Kenya 96390 max Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 2)
13 getNumberofCities Benin 44365 min Zone:5 (turnaround time: 94 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 5)
136 getNumberofCities Uganda 90635 max Zone:4 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 4)
13 getNumberofCities Kenya 58031 min Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 4)
178 getNumberofCities Poland 27287 min Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
2693 getNumberofCities Poland 27287 max Zone:2 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
4539 getNumberofCities Romania 99490 max Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
1140 getNumberofCities Canada 93698 max Zone:5 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 5)
57 getNumberofCities Canada 93698 min Zone:5 (turnaround time: 88 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 5)
1140 getNumberofCities Canada 93698 max Zone:5 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 5)
804 getNumberofCities Portugal 89269 max Zone:2 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 2)
7 getNumberofCities Kyrgyzstan 50301 min Zone:5 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 5)
77 getNumberofCities Kyrgyzstan 50301 max Zone:5 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 5)
12 getNumberofCities Tajikistan 30501 min Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 3)
13 getNumberofCities Greenland 15400 max Zone:3 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 3)
5 getNumberofCities French Guiana 15157 min Zone:5 (turnaround time: 91 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 5)
24 getNumberofCities Bahamas 87092 max Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 3)
24 getNumberofCities Bahamas 87092 max Zone:3 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
1 getNumberofCities Bahamas 87092 min Zone:3 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 3)
24 getNumberofCities Bahamas 87092 max Zone:3 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 3)
8 getNumberofCities Seychelles 12406 max Zone:4 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 4)
296 getNumberofCities Slovenia 43204 max Zone:1 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 1)
982 getNumberofCities Japan 57583 max Zone:1 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
57 getNumberofCities Thailand 49412 min Zone:1 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 1)
57 getNumberofCities Thailand 49412 min Zone:1 (turnaround time: 90 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 1)
44 getNumberofCities Romania 65523 min Zone:2 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 2)
8 getNumberofCities Tuvalu 43225 max Zone:4 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 4)
0 getNumberofCities Tuvalu 43225 min Zone:4 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
8 getNumberofCities Tuvalu 43225 max Zone:4 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 4)
0 getNumberofCities Guam 67884 min Zone:2 (turnaround time: 89 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
13 getNumberofCities Greenland 53657 max Zone:5 (turnaround time: 93 ms, execution time: 4 ms, waiting time: 86 ms, processed by Server 5)
13 getNumberofCities Greenland 53657 max Zone:5 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 5)
14 getNumberofCities Kyrgyzstan 22720 min Zone:2 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 2)
2 getNumberofCities Equatorial Guinea 64619 min Zone:1 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
9 getNumberofCities Georgia 30787 min Zone:3 (turnaround time: 92 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 3)
66 getNumberofCities Ghana 92085 max Zone:5 (turnaround time: 123 ms, execution time: 32 ms, waiting time: 86 ms, processed by Server 5)
13 getNumberofCities Ghana 92085 min Zone:5 (turnaround time: 117 ms, execution time: 19 ms, waiting time: 97 ms, processed by Server 5)
66 getNumberofCities Ghana 92085 max Zone:5 (turnaround time: 106 ms, execution time: 12 ms, waiting time: 92 ms, processed by Server 5)
13 getNumberofCities Ghana 92085 min Zone:5 (turnaround time: 111 ms, execution time: 22 ms, waiting time: 86 ms, processed by Server 5)
411 getNumberofCities Israel 95003 max Zone:1 (turnaround time: 123 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
28 getNumberofCities Chile 99798 min Zone:4 (turnaround time: 96 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
14 getNumberofCities Bolivia 66486 min Zone:3 (turnaround time: 110 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 3)
42 getNumberofCities Peru 58154 min Zone:5 (turnaround time: 111 ms, execution time: 16 ms, waiting time: 88 ms, processed by Server 5)
42 getNumberofCities Peru 58154 min Zone:5 (turnaround time: 101 ms, execution time: 8 ms, waiting time: 85 ms, processed by Server 5)
34 getNumberofCities Chile 68657 min Zone:3 (turnaround time: 93 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 3)
25 getNumberofCities Greece 64962 min Zone:1 (turnaround time: 97 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 1)
25 getNumberofCities Greece 64962 min Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
25 getNumberofCities Greece 64962 min Zone:1 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
34 getNumberofCities Benin 46140 max Zone:4 (turnaround time: 92 ms, execution time: 3 ms, waiting time: 86 ms, processed by Server 4)
8737 getNumberofCities Mexico 43085 max Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
244 getNumberofCities Mexico 43085 min Zone:2 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
8 getNumberofCities Tuvalu 94201 max Zone:5 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 82 ms, processed by Server 5)
12 getNumberofCities Botswana 29131 min Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 2)
137 getNumberofCities Uganda 97107 max Zone:5 (turnaround time: 93 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 5)
130 getNumberofCities Tunisia 61149 max Zone:5 (turnaround time: 108 ms, execution time: 24 ms, waiting time: 82 ms, processed by Server 5)
22 getNumberofCities Tunisia 61149 min Zone:5 (turnaround time: 122 ms, execution time: 37 ms, waiting time: 82 ms, processed by Server 5)
22 getNumberofCities Tunisia 61149 min Zone:5 (turnaround time: 150 ms, execution time: 19 ms, waiting time: 97 ms, processed by Server 5)
7 getNumberofCities Guinea 75157 min Zone:1 (turnaround time: 135 ms, execution time: 13 ms, waiting time: 101 ms, processed by Server 1)
22 getNumberofCities Tunisia 61149 min Zone:5 (turnaround time: 189 ms, execution time: 88 ms, waiting time: 90 ms, processed by Server 5)
8 getNumberofCities Tunisia 92835 min Zone:5 (turnaround time: 198 ms, execution time: 41 ms, waiting time: 147 ms, processed by Server 5)
2753 getNumberofCities Poland 44140 max Zone:5 (turnaround time: 242 ms, execution time: 92 ms, waiting time: 120 ms, processed by Server 5)
82 getNumberofCities Botswana 48201 max Zone:5 (turnaround time: 214 ms, execution time: 13 ms, waiting time: 143 ms, processed by Server 5)
10 getNumberofCities Panama 45702 min Zone:3 (turnaround time: 131 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 3)
5 getNumberofCities Botswana 48201 min Zone:5 (turnaround time: 169 ms, execution time: 9 ms, waiting time: 129 ms, processed by Server 5)
28 getNumberofCities Benin 30020 max Zone:1 (turnaround time: 111 ms, execution time: 3 ms, waiting time: 88 ms, processed by Server 1)
19 getNumberofCities Benin 30020 min Zone:1 (turnaround time: 92 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
28 getNumberofCities Benin 30020 max Zone:1 (turnaround time: 93 ms, execution time: 2 ms, waiting time: 88 ms, processed by Server 1)
8 getNumberofCities Tuvalu 76203 max Zone:3 (turnaround time: 102 ms, execution time: 4 ms, waiting time: 90 ms, processed by Server 3)
949 getNumberofCities Thailand 97272 max Zone:1 (turnaround time: 96 ms, execution time: 2 ms, waiting time: 91 ms, processed by Server 1)
949 getNumberofCities Thailand 97272 max Zone:1 (turnaround time: 118 ms, execution time: 3 ms, waiting time: 87 ms, processed by Server 1)
8 getNumberofCities Tunisia 92988 min Zone:4 (turnaround time: 128 ms, execution time: 10 ms, waiting time: 92 ms, processed by Server 4)
253 getNumberofCities United Kingdom 49360 min Zone:4 (turnaround time: 98 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 4)
221 getNumberofCities Indonesia 53866 min Zone:4 (turnaround time: 135 ms, execution time: 17 ms, waiting time: 107 ms, processed by Server 4)
221 getNumberofCities Indonesia 53866 min Zone:4 (turnaround time: 110 ms, execution time: 5 ms, waiting time: 99 ms, processed by Server 4)
1597 getNumberofCities Indonesia 20930 max Zone:2 (turnaround time: 211 ms, execution time: 88 ms, waiting time: 97 ms, processed by Server 2)
1746 getNumberofCities Indonesia 53866 max Zone:4 (turnaround time: 182 ms, execution time: 3 ms, waiting time: 102 ms, processed by Server 4)
221 getNumberofCities Indonesia 53866 min Zone:4 (turnaround time: 228 ms, execution time: 2 ms, waiting time: 99 ms, processed by Server 4)
583 getNumberofCities United States 71364 min Zone:5 (turnaround time: 270 ms, execution time: 94 ms, waiting time: 111 ms, processed by Server 5)
66 getNumberofCities Tajikistan 15839 max Zone:3 (turnaround time: 171 ms, execution time: 7 ms, waiting time: 95 ms, processed by Server 3)
11 getNumberofCities Ireland 32021 min Zone:1 (turnaround time: 149 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 1)
1 getNumberofCities Botswana 91744 min Zone:5 (turnaround time: 166 ms, execution time: 65 ms, waiting time: 92 ms, processed by Server 5)
358 getNumberofCities Ireland 32021 max Zone:1 (turnaround time: 129 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 1)
10 getNumberofCities Botswana 34043 min Zone:1 (turnaround time: 109 ms, execution time: 5 ms, waiting time: 89 ms, processed by Server 1)
16070 getNumberofCities United States 65253 max Zone:2 (turnaround time: 120 ms, execution time: 3 ms, waiting time: 86 ms, processed by Server 2)
16070 getNumberofCities United States 65253 max Zone:2 (turnaround time: 93 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 2)
662 getNumberofCities United States 65253 min Zone:2 (turnaround time: 114 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 2)
1701 getNumberofCities Belgium 48563 max Zone:2 (turnaround time: 94 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
22 getNumberofCities Bahamas 18643 max Zone:5 (turnaround time: 129 ms, execution time: 36 ms, waiting time: 88 ms, processed by Server 5)
22 getNumberofCities Bahamas 18643 max Zone:5 (turnaround time: 142 ms, execution time: 37 ms, waiting time: 101 ms, processed by Server 5)
116 getNumberofCities Cambodia 24719 max Zone:4 (turnaround time: 136 ms, execution time: 39 ms, waiting time: 92 ms, processed by Server 4)
238 getNumberofCities Belarus 51006 max Zone:4 (turnaround time: 114 ms, execution time: 2 ms, waiting time: 110 ms, processed by Server 4)
2708 getNumberofCities China 21744 max Zone:5 (turnaround time: 108 ms, execution time: 24 ms, waiting time: 83 ms, processed by Server 5)
52 getNumberofCities Ghana 24334 min Zone:5 (turnaround time: 107 ms, execution time: 17 ms, waiting time: 83 ms, processed by Server 5)
27 getNumberofCities Ghana 24334 max Zone:5 (turnaround time: 118 ms, execution time: 12 ms, waiting time: 88 ms, processed by Server 5)
52 getNumberofCities Ghana 24334 min Zone:5 (turnaround time: 125 ms, execution time: 25 ms, waiting time: 91 ms, processed by Server 5)
